194	inter	35905.R	35906.R	5	1	1	98355239	98489740	35905.O	35906.O	17	1	-1	-1	15614308	15767562	100201463	103201463	50000	84501	1
195	inter	35906.R	35907.R	5	1	1	102678411	102809315	35906.O	35907.O	1	17	-1	1	95908047	96085493	57424375	59061923	50000	80904	1
196	inter	35907.R	35908.R	5	1	1	110013021	110330120	35907.O	35908.O	17	18	1	1	65840677	65958827	32545589	32902817	50000	267099	1
197	intra	35908.R	35909.R	5	1	1	112246881	112360736	35908.O	35909.O	18	18	1	1	34516094	34618997	44230612	44585452	50000	63855	1
198	inter	35909.R	35910.R	5	1	1	130289352	130534032	35909.O	35910.O	18	11	1	-1	60268263	60683368	54636270	54742867	50000	194680	1
199	inter	35910.R	35911.R	5	1	1	134013627	134123478	35910.O	35911.O	11	13	-1	1	51422808	51555739	55664646	55773981	50000	59851	1
200	inter	35911.R	35912.R	5	1	1	137040938	137275085	35911.O	35912.O	13	18	1	1	58180739	58308671	34516094	34618997	50000	184147	1
201	intra	35912.R	35913.R	5	1	1	147574774	147697374	35912.O	35913.O	18	18	1	-1	44230612	44585452	62726193	62913317	50000	72600	1
202	inter	35913.R	35914.R	5	1	1	150127176	150431711	35913.O	35914.O	18	11	-1	1	60268263	60683368	54636270	54742867	50000	254535	1
203	intra	35914.R	35915.R	5	1	1	154280989	154381837	35914.O	35915.O	11	11	1	-1	57937430	58778366	48547804	48973136	50000	50848	1
204	inter	35915.R	35916.R	5	1	1	171882313	171996752	35915.O	35916.O	11	17	-1	1	31992325	32252764	26375884	26519509	50000	64439	1
205	inter	35916.R	35917.R	5	1	1	172672349	172786725	35916.O	35917.O	17	11	1	1	26984357	27103729	30956366	31302048	50000	64376	1
206	inter	35917.R	35918.R	5	1	1	173613599	173800964	35917.O	35918.O	11	13	1	1	31992325	32252764	53422861	53599876	50000	137365	1
207	inter	35918.R	35919.R	5	1	1	176989611	177581363	35918.O	35919.O	13	11	1	-1	55664646	55773981	51422808	51555739	50000	541752	1
208	intra	35921.R	35922.R	6	1	1	20010798	20115223	35921.O	35922.O	13	13	1	-1	48514221	48628302	30320483	30701921	50000	54425	1
209	inter	35922.R	35923.R	6	1	1	28452803	29372703	35922.O	35923.O	13	17	-1	-1	21080187	21428234	37586846	40586846	50000	869900	1
210	intra	35923.R	35924.R	6	1	1	33247218	33409177	35923.O	35924.O	17	17	-1	1	33935993	34092414	26984357	27103729	50000	111959	1
211	inter	35924.R	35925.R	6	1	1	39008058	39119766	35924.O	35925.O	17	14	1	1	31027825	31140833	20819924	20939593	50000	61708	1
212	inter	35925.R	35926.R	6	1	1	39216486	39316498	35925.O	35926.O	14	17	1	-1	21017810	21163857	50031698	50139163	50000	50012	1
213	inter	35926.R	35927.R	6	1	1	49631826	49846129	35926.O	35927.O	17	1	-1	1	37951454	40951454	17869552	18146048	50000	164303	1
214	inter	35927.R	35928.R	6	1	1	52518703	52706530	35927.O	35928.O	1	9	1	-1	21238305	21398570	78103338	78293512	50000	137827	1
215	inter	35928.R	35929.R	6	1	1	55734577	56273874	35928.O	35929.O	9	1	-1	-1	75496932	75616149	34417402	34685592	50000	489297	1
216	inter	35930.R	35931.R	6	1	1	73870868	74154388	35930.O	35931.O	1	9	-1	1	21238305	21398570	78103338	78293512	50000	233520	1
217	inter	35931.R	35932.R	6	1	1	86310515	87843887	35931.O	35932.O	9	4	1	-1	88338361	89147482	34806730	34946198	50000	1483372	1
218	inter	35932.R	35933.R	6	1	1	100195013	100595979	35932.O	35933.O	4	10	-1	-1	20747757	21410926	51084360	51338756	50000	350966	1
219	intra	35933.R	35934.R	6	1	1	116873157	117097677	35933.O	35934.O	10	10	-1	1	33318598	33762673	51084360	51338756	50000	174520	1
220	intra	35934.R	35935.R	6	1	1	123101435	123339910	35934.O	35935.O	10	10	1	-1	57505878	57768129	33318598	33762673	50000	188475	1
221	inter	35935.R	35936.R	6	1	1	154947844	155103083	35935.O	35936.O	10	17	-1	-1	62077	3062077	8074857	8238181	50000	105239	1
222	intra	35936.R	35937.R	6	1	1	160051646	160153032	35936.O	35937.O	17	17	-1	-1	163738	3163738	13158514	13730338	50000	51386	1
223	intra	35937.R	35938.R	6	1	1	166747236	167170855	35937.O	35938.O	17	17	-1	1	8401111	8526185	8074857	8238181	50000	373619	1
224	intra	35938.R	35939.R	6	1	1	167502070	167909539	35938.O	35939.O	17	17	1	1	8401111	8526185	13158514	13730338	50000	357469	1
225	inter	35940.R	35941.R	7	1	1	6721649	7182996	35940.O	35941.O	5	6	-1	1	138735068	139246217	7593721	7776454	50000	411347	1
226	inter	35941.R	35942.R	7	1	1	12486829	12611752	35941.O	35942.O	6	12	1	-1	13181261	13285181	40844269	40946394	50000	74923	1
227	intra	35942.R	35943.R	7	1	1	19698810	19811201	35942.O	35943.O	12	12	-1	-1	34032709	34164332	121207527	121257530	50000	62391	1
228	inter	35943.R	35944.R	7	1	1	22478893	22645306	35943.O	35944.O	12	5	-1	1	118552310	118691972	27421751	30194036	50000	116413	1
229	intra	35944.R	35945.R	7	1	1	22722664	22953126	35944.O	35945.O	5	5	1	1	30297124	30480992	23279467	23420332	50000	180462	1
230	inter	35945.R	35946.R	7	1	1	23190676	23304035	35945.O	35946.O	5	6	1	1	23638787	23817513	48891442	49011985	50000	63359	1
231	inter	35946.R	35947.R	7	1	1	33053246	33184362	35946.O	35947.O	6	9	1	-1	56824728	57506415	25362777	25930811	50000	81116	1
232	inter	35947.R	35948.R	7	1	1	36444039	36574506	35947.O	35948.O	9	13	-1	-1	21886407	22185934	21080187	21428234	50000	80467	1
233	inter	35948.R	35949.R	7	1	1	43555930	43956144	35948.O	35949.O	13	11	-1	1	14241783	14368369	5324598	5654321	50000	350214	1
234	inter	35949.R	35950.R	7	1	1	55267931	56069352	35949.O	35950.O	11	5	1	1	16797264	16901092	130062880	130271165	50000	751421	1
235	intra	35950.R	35951.R	7	1	1	56134138	66858098	35950.O	35951.O	5	5	1	-1	130339643	130861877	134500323	134614118	50000	10673960	1
236	intra	35951.R	35952.R	7	1	1	71995725	72586306	35951.O	35952.O	5	5	-1	1	130339643	130861877	134500323	134614118	50000	540581	1
237	inter	35952.R	35953.R	7	1	1	76099827	76332730	35952.O	35953.O	5	3	1	-1	136476114	136580523	147260533	150260533	50000	182903	1
238	inter	35953.R	35954.R	7	1	1	76525579	76752246	35953.O	35954.O	3	5	-1	-1	159549772	147089210	20934708	20943110	50000	176667	-5
239	inter	35954.R	35955.R	7	1	1	92626514	92795197	35954.O	35955.O	5	6	-1	1	199760	3199760	370884	3370884	50000	118683	1
240	inter	35955.R	35956.R	7	1	1	97452117	97648308	35955.O	35956.O	6	5	1	1	7593721	7776454	144748574	144821891	50000	146191	1
241	intra	35956.R	35957.R	7	1	1	99179367	99602841	35956.O	35957.O	5	5	1	-1	146006170	147067095	138735068	139246217	50000	373474	1
242	intra	35957.R	35958.R	7	1	1	102141754	102381617	35957.O	35958.O	5	5	-1	1	136476114	136580523	20934708	20943110	50000	189863	-4
243	inter	35958.R	35959.R	7	1	1	105160094	105260238	35958.O	35959.O	5	12	1	-1	23279467	23420332	34032709	34164332	50000	50144	1
244	intra	35959.R	35960.R	7	1	1	107722185	107822206	35959.O	35960.O	12	12	-1	-1	31644213	31862188	45662997	45787762	50000	50021	1
245	inter	35960.R	35961.R	7	1	1	112086146	112188919	35960.O	35961.O	12	6	-1	1	40844269	40946394	13181261	13285181	50000	52773	1
246	inter	35961.R	35962.R	7	1	1	149533263	149678652	35961.O	35962.O	6	5	1	-1	48448713	48566135	27421751	30194036	50000	95389	1
247	inter	35962.R	35963.R	7	1	1	149909756	150082467	35962.O	35963.O	5	6	-1	1	30043781	27140751	48448713	48566135	50000	122711	-3
248	inter	35963.R	35964.R	7	1	1	150508657	150638373	35963.O	35964.O	6	5	1	1	48891442	49011985	23638787	23817513	50000	79716	1
249	inter	35964.R	35965.R	7	1	1	157129154	157275645	35964.O	35965.O	5	12	1	-1	30043781	27140751	118552310	118691972	50000	96491	-3
250	intra	35967.R	35968.R	8	1	1	6643649	8158776	35967.O	35968.O	8	8	1	-1	18901493	21901493	37210661	37328486	50000	1465127	1
251	inter	35968.R	35969.R	8	1	1	9590417	9794629	35968.O	35969.O	8	14	-1	-1	35835099	35939004	65170882	65297440	50000	154212	1
252	inter	35969.R	35970.R	8	1	1	11687304	12629073	35969.O	35970.O	14	8	-1	1	63541934	63763413	37210661	37328486	50000	891769	1
253	intra	35970.R	35971.R	8	1	1	17908954	18277877	35970.O	35971.O	8	8	1	1	42422709	42532546	69871244	70064006	50000	318923	1
254	inter	35971.R	35972.R	8	1	1	20127976	20256584	35971.O	35972.O	8	14	1	-1	71673806	72364725	72739990	72978371	50000	78608	1
255	inter	35972.R	35973.R	8	1	1	29101199	29240466	35972.O	35973.O	14	8	-1	-1	65170882	65297440	35835099	35939004	50000	89267	1
256	intra	35973.R	35974.R	8	1	1	36627574	36766542	35973.O	35974.O	8	8	-1	-1	27224681	28793520	28296202	27098883	50000	88968	-4
257	intra	35974.R	35975.R	8	1	1	42455949	42741750	35974.O	35975.O	8	8	-1	-1	23488522	23597628	27224681	28793520	50000	235801	1
258	inter	35975.R	35976.R	8	1	1	43008925	48256338	35975.O	35976.O	8	16	-1	-1	28296202	27098883	16065190	16260137	50000	5197413	-3
259	inter	35976.R	35977.R	8	1	1	49815275	50817106	35976.O	35977.O	16	1	-1	-1	14402822	14723477	9349511	9582908	50000	951831	1
260	inter	35977.R	35978.R	8	1	1	56485248	56700304	35977.O	35978.O	1	4	-1	1	114230	3114230	525942	3525942	50000	165056	1
261	intra	35978.R	35979.R	8	1	1	62645565	63144926	35978.O	35979.O	4	4	1	-1	9626047	9748545	20747757	21410926	50000	449361	1
262	inter	35979.R	35980.R	8	1	1	63968516	64125897	35979.O	35980.O	4	3	-1	1	19828631	19950400	15188734	16130801	50000	107381	1
263	inter	35980.R	35981.R	8	1	1	67265825	67386477	35980.O	35981.O	3	1	1	1	19729141	19894261	9349511	9582908	50000	70652	1
264	inter	35981.R	35982.R	8	1	1	76057163	76247937	35981.O	35982.O	1	3	1	1	17869552	18146048	410807	3410807	50000	140774	1
265	inter	35982.R	35983.R	8	1	1	86985414	87107363	35982.O	35983.O	3	4	1	-1	15188734	16130801	19828631	19950400	50000	71949	1
266	inter	35983.R	35984.R	8	1	1	97196782	97297028	35983.O	35984.O	4	13	-1	1	9626047	9748545	64975706	67055614	50000	50246	1
267	inter	35984.R	35985.R	8	1	1	97323828	97496632	35984.O	35985.O	13	15	1	1	67073758	68738227	32639145	32767008	50000	122804	1
268	inter	35986.R	35987.R	9	1	1	6609223	6897129	35986.O	35987.O	19	4	1	1	30212283	30341964	73799050	73992469	50000	237906	1
269	intra	35987.R	35988.R	9	1	1	27170407	27375073	35987.O	35988.O	4	4	1	1	94482443	94658691	34806730	34946198	50000	154666	1
270	inter	35988.R	35989.R	9	1	1	38422099	38860965	35988.O	35989.O	4	13	1	1	45830288	45930955	64364083	64714627	50000	388866	1
271	inter	35989.R	35990.R	9	1	1	40657569	42078291	35989.O	35990.O	13	3	1	1	64975706	64732316	44278148	44193196	50000	1370722	-5
272	inter	35990.R	35991.R	9	1	1	42196766	43673473	35990.O	35991.O	3	13	1	-1	44278291	44219914	64975706	67055614	50000	1426707	-3
273	inter	35991.R	35992.R	9	1	1	43891731	45496787	35991.O	35992.O	13	3	-1	-1	64833279	64884255	44278291	44181193	50000	1555056	-4
274	inter	35992.R	35993.R	9	1	1	46048069	65635614	35992.O	35993.O	3	13	-1	-1	51971106	44172086	64833279	64884255	50000	19537545	-3
275	inter	35993.R	35994.R	9	1	1	65851647	68189917	35993.O	35994.O	13	3	-1	1	64975706	64732316	44278291	44219914	50000	2288270	-5
276	inter	35994.R	35995.R	9	1	1	68244733	69136307	35994.O	35995.O	3	19	1	-1	44278291	47278291	25012153	24957903	50000	841574	-4
277	inter	35995.R	35996.R	9	1	1	82727364	83043521	35995.O	35996.O	19	4	-1	1	13887570	14157343	70154380	70357310	50000	266157	1
278	intra	35996.R	35997.R	9	1	1	85647078	85906924	35996.O	35997.O	4	4	1	-1	73407822	73708309	73799050	73992469	50000	209846	1
279	inter	35997.R	35998.R	9	1	1	86104717	86281955	35997.O	35998.O	4	13	-1	1	73407822	73708309	58180739	58308671	50000	127238	1
280	intra	35998.R	35999.R	9	1	1	90290399	91081851	35998.O	35999.O	13	13	1	-1	60957776	62988186	53422861	53599876	50000	741452	1
281	intra	35999.R	36000.R	9	1	1	97017712	97370957	35999.O	36000.O	13	13	-1	1	48514221	48628302	60957776	62988186	50000	303245	1
282	inter	36000.R	36001.R	9	1	1	99367669	100087894	36000.O	36001.O	13	4	1	1	64364083	64714627	45830288	45930955	50000	670225	1
283	inter	36001.R	36002.R	9	1	1	123438942	123576077	36001.O	36002.O	4	2	1	-1	70154380	70357310	39032669	39413179	50000	87135	1
284	intra	36004.R	36005.R	X	1	1	9637806	9738235	36004.O	36005.O	X	X	1	-1	74858350	75744673	149196750	151643378	50000	50429	1
285	intra	36005.R	36006.R	X	1	1	9867528	10465591	36005.O	36006.O	X	X	-1	-1	149784200	149094493	166378034	166650296	50000	548063	-3
286	intra	36006.R	36007.R	X	1	1	23799592	23900309	36006.O	36007.O	X	X	-1	-1	149196750	151643378	91614472	92293232	50000	50717	1
287	intra	36007.R	36008.R	X	1	1	37266857	37414439	36007.O	36008.O	X	X	-1	1	74858350	75744673	7863274	8750465	50000	97582	1
288	intra	36008.R	36009.R	X	1	1	47470178	48312014	36008.O	36009.O	X	X	1	-1	20490460	21053838	7863274	8750465	50000	791836	1
289	intra	36009.R	36010.R	X	1	1	51308982	53037493	36009.O	36010.O	X	X	-1	1	2578005	5578005	143994902	146994902	50000	1678511	1
290	intra	36010.R	36011.R	X	1	1	56268562	62903720	36010.O	36011.O	X	X	1	1	149784200	149094493	91614472	92293232	50000	6585158	-3
291	intra	36011.R	36012.R	X	1	1	114467895	114619624	36011.O	36012.O	X	X	1	-1	143980513	146980513	73383137	73975314	50000	101729	1
292	intra	36012.R	36013.R	X	1	1	114835545	115260308	36012.O	36013.O	X	X	-1	1	72773991	73080083	20490460	21053838	50000	374763	1
