35987	9	6847129	27220407	4	73942469	94532443	1
35988	9	27325073	38472099	4	34896198	45880288	1
35989	9	38810965	40707569	13	64664627	65025706	1
35990	9	42028291	42246766	3	44143196	44328291	1
35991	9	43623473	43941731	13	64834255	65025706	-1
35992	9	45446787	46098069	3	44122086	44328291	-1
35993	9	65585614	65901647	13	64682316	64883279	-1
35994	9	68139917	68294733	3	44169914	44328291	1
35995	9	69086307	82777364	19	14107343	25062153	-1
35996	9	82993521	85697078	4	70307310	73457822	1
35997	9	85856924	86154717	4	73658309	73849050	-1
35998	9	86231955	90340399	13	58258671	61007776	1
35999	9	91031851	97067712	13	48578302	53472861	-1
36000	9	97320957	99417669	13	62938186	64414083	1
36001	9	100037894	123488942	4	45880955	70204380	1
36002	9	123526077	131061546	2	32118136	39082669	-1
36003	9	131071714	141019156	2	24459307	32115539	-1
36004	X	8784578	9687806	X	73925314	74908350	1
36005	X	9688235	9917528	X	149044493	149246750	-1
36006	X	10415591	23849592	X	151593378	166428034	-1
36007	X	23850309	37316857	X	75694673	91664472	-1
36008	X	37364439	47520178	X	8700465	20540460	1
36009	X	48262014	51358982	X	5528005	7913274	-1
36010	X	52987493	56318562	X	146944902	149834200	1
36011	X	62853720	114517895	X	92243232	144030513	1
36012	X	114569624	114885545	X	73030083	73433137	-1
36013	X	115210308	117585111	X	21003838	23384329	1
36014	X	117586665	140073167	X	33381706	58715089	1
36015	X	140429142	154494231	X	58730773	72823991	1
